,county,location,count_text,incarcerated_persons,proportion_by_sci,Total Death Rate,date,HCRF
658,Franklin,GREENE,Showing search results: 18 records,18,0.010398613518197574,212.22,2021-03-08,185.38624494511842
659,Franklin,HOUTZDALE,Showing search results: 35 records,35,0.014724442574673959,212.22,2021-03-08,194.90493899873792
660,Franklin,HUNTINGDON,Showing search results: 47 records,47,0.026508742244782856,212.22,2021-03-08,195.1222109419064
661,Franklin,LAUREL HIGHLANDS,Showing search results: 28 records,28,0.03622250970245795,212.22,2021-03-08,193.5459508408797
662,Franklin,MAHANOY,Showing search results: 16 records,16,0.00730260155180283,212.22,2021-03-08,200.87183934276587
663,Franklin,MERCER,Showing search results: 11 records,11,0.010338345864661654,212.22,2021-03-08,186.37066729323308
664,Franklin,MUNCY,Showing search results: 29 records,29,0.027128157156220765,212.22,2021-03-08,195.63550046772687
665,Franklin,PHOENIX,Showing search results: 17 records,17,0.0056780227120908485,212.22,2021-03-08,197.1000601202405
666,Franklin,PINE GROVE,Showing search results: 14 records,14,0.014957264957264958,212.22,2021-03-08,190.977702991453
667,Franklin,QUEHANNA BOOT CAMP,Showing search results: 2 records,2,0.007380073800738007,212.22,2021-03-08,197.30118081180814
668,Franklin,ROCKVIEW,Showing search results: 24 records,24,0.015968063872255488,212.22,2021-03-08,196.51714570858283
669,Franklin,SMITHFIELD,Showing search results: 26 records,26,0.02551521099116781,212.22,2021-03-08,194.1576054955839
670,Franklin,SOMERSET,Showing search results: 49 records,49,0.02294007490636704,212.22,2021-03-08,191.95955992509363
671,Franklin,WAYMART,Showing search results: 11 records,11,0.012956419316843345,212.22,2021-03-08,193.53401648998823
672,Fulton,ALBION,Showing search results: 3 records,3,0.0014191106906338694,96.35,2021-03-08,182.4374408703879
673,Fulton,BENNER TOWNSHIP,Showing search results: 2 records,2,0.0010224948875255625,96.35,2021-03-08,194.38251022494887
674,Fulton,CAMBRIDGE SPRINGS,Showing search results: 5 records,5,0.005733944954128441,96.35,2021-03-08,194.4856766055046
675,Fulton,CAMP HILL,Showing search results: 2 records,2,0.0010090817356205853,96.35,2021-03-08,194.85490413723514
676,Fulton,CHESTER,Showing search results: 2 records,2,0.0019665683382497543,96.35,2021-03-08,197.31737463126842
677,Fulton,COAL TOWNSHIP,Showing search results: 3 records,3,0.0014402304368698992,96.35,2021-03-08,197.85577532405182
678,Fulton,DALLAS,Showing search results: 1 records,1,0.0006397952655150352,96.35,2021-03-08,198.31900191938578
679,Fulton,FAYETTE,Showing search results: 2 records,2,0.0010256410256410256,96.35,2021-03-08,185.0471076923077
680,Fulton,FOREST,Showing search results: 4 records,4,0.0017817371937639199,96.35,2021-03-08,190.62502004454345
681,Fulton,FRACKVILLE,Showing search results: no results found,0,0.0,96.35,2021-03-08,196.2640818181818
682,Fulton,GREENE,Showing search results: 3 records,3,0.0017331022530329288,96.35,2021-03-08,185.38624494511842
683,Fulton,HOUTZDALE,Showing search results: 5 records,5,0.002103491796381994,96.35,2021-03-08,194.90493899873792
684,Fulton,HUNTINGDON,Showing search results: 3 records,3,0.001692047377326565,96.35,2021-03-08,195.1222109419064
685,Fulton,LAUREL HIGHLANDS,Showing search results: 5 records,5,0.00646830530401035,96.35,2021-03-08,193.5459508408797
686,Fulton,MAHANOY,Showing search results: 3 records,3,0.0013692377909630307,96.35,2021-03-08,200.87183934276587
687,Fulton,MERCER,Showing search results: 1 records,1,0.0009398496240601503,96.35,2021-03-08,186.37066729323308
688,Fulton,MUNCY,Showing search results: 2 records,2,0.0018709073900841909,96.35,2021-03-08,195.63550046772687
689,Fulton,PHOENIX,Showing search results: 4 records,4,0.0013360053440213762,96.35,2021-03-08,197.1000601202405
690,Fulton,PINE GROVE,Showing search results: 1 records,1,0.0010683760683760685,96.35,2021-03-08,190.977702991453
691,Fulton,QUEHANNA BOOT CAMP,Showing search results: no results found,0,0.0,96.35,2021-03-08,197.30118081180814
692,Fulton,ROCKVIEW,Showing search results: 1 records,1,0.0006653359946773121,96.35,2021-03-08,196.51714570858283
693,Fulton,SMITHFIELD,Showing search results: 4 records,4,0.003925417075564278,96.35,2021-03-08,194.1576054955839
694,Fulton,SOMERSET,Showing search results: 13 records,13,0.006086142322097378,96.35,2021-03-08,191.95955992509363
695,Fulton,WAYMART,Showing search results: 3 records,3,0.0035335689045936395,96.35,2021-03-08,193.53401648998823
696,Greene,ALBION,Showing search results: 5 records,5,0.0023651844843897824,91.08,2021-03-08,182.4374408703879
697,Greene,BENNER TOWNSHIP,Showing search results: no results found,0,0.0,91.08,2021-03-08,194.38251022494887
698,Greene,CAMBRIDGE SPRINGS,Showing search results: 5 records,5,0.005733944954128441,91.08,2021-03-08,194.4856766055046
699,Greene,CAMP HILL,Showing search results: no results found,0,0.0,91.08,2021-03-08,194.85490413723514
700,Greene,CHESTER,Showing search results: 2 records,2,0.0019665683382497543,91.08,2021-03-08,197.31737463126842
701,Greene,COAL TOWNSHIP,Showing search results: 4 records,4,0.0019203072491598655,91.08,2021-03-08,197.85577532405182
702,Greene,DALLAS,Showing search results: no results found,0,0.0,91.08,2021-03-08,198.31900191938578
703,Greene,FAYETTE,Showing search results: 5 records,5,0.002564102564102564,91.08,2021-03-08,185.0471076923077
704,Greene,FOREST,Showing search results: 4 records,4,0.0017817371937639199,91.08,2021-03-08,190.62502004454345
705,Greene,FRACKVILLE,Showing search results: 2 records,2,0.0018181818181818182,91.08,2021-03-08,196.2640818181818
706,Greene,GREENE,Showing search results: 6 records,6,0.0034662045060658577,91.08,2021-03-08,185.38624494511842
707,Greene,HOUTZDALE,Showing search results: 6 records,6,0.002524190155658393,91.08,2021-03-08,194.90493899873792
708,Greene,HUNTINGDON,Showing search results: 1 records,1,0.0005640157924421884,91.08,2021-03-08,195.1222109419064
709,Greene,LAUREL HIGHLANDS,Showing search results: 4 records,4,0.00517464424320828,91.08,2021-03-08,193.5459508408797
710,Greene,MAHANOY,Showing search results: 1 records,1,0.00045641259698767686,91.08,2021-03-08,200.87183934276587
711,Greene,MERCER,Showing search results: 5 records,5,0.004699248120300752,91.08,2021-03-08,186.37066729323308
712,Greene,MUNCY,Showing search results: 5 records,5,0.004677268475210477,91.08,2021-03-08,195.63550046772687
713,Greene,PHOENIX,Showing search results: 2 records,2,0.0006680026720106881,91.08,2021-03-08,197.1000601202405
714,Greene,PINE GROVE,Showing search results: 3 records,3,0.003205128205128205,91.08,2021-03-08,190.977702991453
715,Greene,QUEHANNA BOOT CAMP,Showing search results: 1 records,1,0.0036900369003690036,91.08,2021-03-08,197.30118081180814
716,Greene,ROCKVIEW,Showing search results: 2 records,2,0.0013306719893546241,91.08,2021-03-08,196.51714570858283
717,Greene,SMITHFIELD,Showing search results: 1 records,1,0.0009813542688910696,91.08,2021-03-08,194.1576054955839
718,Greene,SOMERSET,Showing search results: 10 records,10,0.0046816479400749065,91.08,2021-03-08,191.95955992509363
719,Greene,WAYMART,Showing search results: no results found,0,0.0,91.08,2021-03-08,193.53401648998823
720,Huntingdon,ALBION,Showing search results: 6 records,6,0.002838221381267739,276.89,2021-03-08,182.4374408703879
721,Huntingdon,BENNER TOWNSHIP,Showing search results: 11 records,11,0.005623721881390593,276.89,2021-03-08,194.38251022494887
722,Huntingdon,CAMBRIDGE SPRINGS,Showing search results: 7 records,7,0.008027522935779817,276.89,2021-03-08,194.4856766055046
723,Huntingdon,CAMP HILL,Showing search results: 8 records,8,0.004036326942482341,276.89,2021-03-08,194.85490413723514
724,Huntingdon,CHESTER,Showing search results: 4 records,4,0.003933136676499509,276.89,2021-03-08,197.31737463126842
725,Huntingdon,COAL TOWNSHIP,Showing search results: 6 records,6,0.0028804608737397984,276.89,2021-03-08,197.85577532405182
726,Huntingdon,DALLAS,Showing search results: no results found,0,0.0,276.89,2021-03-08,198.31900191938578
727,Huntingdon,FAYETTE,Showing search results: 2 records,2,0.0010256410256410256,276.89,2021-03-08,185.0471076923077
728,Huntingdon,FOREST,Showing search results: 7 records,7,0.0031180400890868597,276.89,2021-03-08,190.62502004454345
729,Huntingdon,FRACKVILLE,Showing search results: 2 records,2,0.0018181818181818182,276.89,2021-03-08,196.2640818181818
730,Huntingdon,GREENE,Showing search results: 7 records,7,0.004043905257076834,276.89,2021-03-08,185.38624494511842
731,Huntingdon,HOUTZDALE,Showing search results: 15 records,15,0.006310475389145982,276.89,2021-03-08,194.90493899873792
732,Huntingdon,HUNTINGDON,Showing search results: 14 records,14,0.007896221094190638,276.89,2021-03-08,195.1222109419064
733,Huntingdon,LAUREL HIGHLANDS,Showing search results: 1 records,1,0.00129366106080207,276.89,2021-03-08,193.5459508408797
734,Huntingdon,MAHANOY,Showing search results: 4 records,4,0.0018256503879507074,276.89,2021-03-08,200.87183934276587
735,Huntingdon,MERCER,Showing search results: 6 records,6,0.005639097744360902,276.89,2021-03-08,186.37066729323308
736,Huntingdon,MUNCY,Showing search results: 5 records,5,0.004677268475210477,276.89,2021-03-08,195.63550046772687
737,Huntingdon,PHOENIX,Showing search results: 10 records,10,0.0033400133600534404,276.89,2021-03-08,197.1000601202405
738,Huntingdon,PINE GROVE,Showing search results: 5 records,5,0.005341880341880342,276.89,2021-03-08,190.977702991453
739,Huntingdon,QUEHANNA BOOT CAMP,Showing search results: no results found,0,0.0,276.89,2021-03-08,197.30118081180814
740,Huntingdon,ROCKVIEW,Showing search results: 5 records,5,0.00332667997338656,276.89,2021-03-08,196.51714570858283
741,Huntingdon,SMITHFIELD,Showing search results: 6 records,6,0.005888125613346418,276.89,2021-03-08,194.1576054955839
742,Huntingdon,SOMERSET,Showing search results: 9 records,9,0.004213483146067416,276.89,2021-03-08,191.95955992509363
743,Huntingdon,WAYMART,Showing search results: 2 records,2,0.002355712603062426,276.89,2021-03-08,193.53401648998823
744,Indiana,ALBION,Showing search results: 7 records,7,0.0033112582781456954,190.31,2021-03-08,182.4374408703879
745,Indiana,BENNER TOWNSHIP,Showing search results: 7 records,7,0.0035787321063394683,190.31,2021-03-08,194.38251022494887
746,Indiana,CAMBRIDGE SPRINGS,Showing search results: 3 records,3,0.0034403669724770644,190.31,2021-03-08,194.4856766055046
747,Indiana,CAMP HILL,Showing search results: 3 records,3,0.0015136226034308778,190.31,2021-03-08,194.85490413723514
748,Indiana,CHESTER,Showing search results: 3 records,3,0.0029498525073746312,190.31,2021-03-08,197.31737463126842
749,Indiana,COAL TOWNSHIP,Showing search results: 2 records,2,0.0009601536245799327,190.31,2021-03-08,197.85577532405182
750,Indiana,DALLAS,Showing search results: no results found,0,0.0,190.31,2021-03-08,198.31900191938578
751,Indiana,FAYETTE,Showing search results: 2 records,2,0.0010256410256410256,190.31,2021-03-08,185.0471076923077
752,Indiana,FOREST,Showing search results: 5 records,5,0.0022271714922048997,190.31,2021-03-08,190.62502004454345
753,Indiana,FRACKVILLE,Showing search results: 1 records,1,0.0009090909090909091,190.31,2021-03-08,196.2640818181818
754,Indiana,GREENE,Showing search results: 14 records,14,0.008087810514153668,190.31,2021-03-08,185.38624494511842
755,Indiana,HOUTZDALE,Showing search results: 7 records,7,0.002944888514934792,190.31,2021-03-08,194.90493899873792
756,Indiana,HUNTINGDON,Showing search results: 3 records,3,0.001692047377326565,190.31,2021-03-08,195.1222109419064
757,Indiana,LAUREL HIGHLANDS,Showing search results: 2 records,2,0.00258732212160414,190.31,2021-03-08,193.5459508408797
758,Indiana,MAHANOY,Showing search results: 1 records,1,0.00045641259698767686,190.31,2021-03-08,200.87183934276587
759,Indiana,MERCER,Showing search results: 9 records,9,0.008458646616541353,190.31,2021-03-08,186.37066729323308
760,Indiana,MUNCY,Showing search results: 3 records,3,0.002806361085126286,190.31,2021-03-08,195.63550046772687
761,Indiana,PHOENIX,Showing search results: 4 records,4,0.0013360053440213762,190.31,2021-03-08,197.1000601202405
762,Indiana,PINE GROVE,Showing search results: 12 records,12,0.01282051282051282,190.31,2021-03-08,190.977702991453
763,Indiana,QUEHANNA BOOT CAMP,Showing search results: 1 records,1,0.0036900369003690036,190.31,2021-03-08,197.30118081180814
764,Indiana,ROCKVIEW,Showing search results: 5 records,5,0.00332667997338656,190.31,2021-03-08,196.51714570858283
765,Indiana,SMITHFIELD,Showing search results: 12 records,12,0.011776251226692836,190.31,2021-03-08,194.1576054955839
766,Indiana,SOMERSET,Showing search results: 12 records,12,0.0056179775280898875,190.31,2021-03-08,191.95955992509363
767,Indiana,WAYMART,Showing search results: 2 records,2,0.002355712603062426,190.31,2021-03-08,193.53401648998823
768,Jefferson,ALBION,Showing search results: 27 records,27,0.012771996215704825,207.25,2021-03-08,182.4374408703879
769,Jefferson,BENNER TOWNSHIP,Showing search results: 17 records,17,0.008691206543967281,207.25,2021-03-08,194.38251022494887
770,Jefferson,CAMBRIDGE SPRINGS,Showing search results: 29 records,29,0.033256880733944956,207.25,2021-03-08,194.4856766055046
771,Jefferson,CAMP HILL,Showing search results: 12 records,12,0.006054490413723511,207.25,2021-03-08,194.85490413723514
772,Jefferson,CHESTER,Showing search results: 5 records,5,0.004916420845624385,207.25,2021-03-08,197.31737463126842
773,Jefferson,COAL TOWNSHIP,Showing search results: 14 records,14,0.00672107537205953,207.25,2021-03-08,197.85577532405182
774,Jefferson,DALLAS,Showing search results: 2 records,2,0.0012795905310300703,207.25,2021-03-08,198.31900191938578
775,Jefferson,FAYETTE,Showing search results: 10 records,10,0.005128205128205128,207.25,2021-03-08,185.0471076923077
776,Jefferson,FOREST,Showing search results: 48 records,48,0.021380846325167038,207.25,2021-03-08,190.62502004454345
777,Jefferson,FRACKVILLE,Showing search results: 1 records,1,0.0009090909090909091,207.25,2021-03-08,196.2640818181818
778,Jefferson,GREENE,Showing search results: 27 records,27,0.01559792027729636,207.25,2021-03-08,185.38624494511842
779,Jefferson,HOUTZDALE,Showing search results: 32 records,32,0.013462347496844763,207.25,2021-03-08,194.90493899873792
780,Jefferson,HUNTINGDON,Showing search results: 6 records,6,0.00338409475465313,207.25,2021-03-08,195.1222109419064
781,Jefferson,LAUREL HIGHLANDS,Showing search results: 10 records,10,0.0129366106080207,207.25,2021-03-08,193.5459508408797
782,Jefferson,MAHANOY,Showing search results: 7 records,7,0.003194888178913738,207.25,2021-03-08,200.87183934276587
783,Jefferson,MERCER,Showing search results: 22 records,22,0.020676691729323307,207.25,2021-03-08,186.37066729323308
784,Jefferson,MUNCY,Showing search results: 19 records,19,0.01777362020579981,207.25,2021-03-08,195.63550046772687
785,Jefferson,PHOENIX,Showing search results: 3 records,3,0.001002004008016032,207.25,2021-03-08,197.1000601202405
786,Jefferson,PINE GROVE,Showing search results: 7 records,7,0.007478632478632479,207.25,2021-03-08,190.977702991453
787,Jefferson,QUEHANNA BOOT CAMP,Showing search results: 8 records,8,0.02952029520295203,207.25,2021-03-08,197.30118081180814
788,Jefferson,ROCKVIEW,Showing search results: 4 records,4,0.0026613439787092482,207.25,2021-03-08,196.51714570858283
789,Jefferson,SMITHFIELD,Showing search results: 4 records,4,0.003925417075564278,207.25,2021-03-08,194.1576054955839
790,Jefferson,SOMERSET,Showing search results: 14 records,14,0.006554307116104869,207.25,2021-03-08,191.95955992509363
791,Jefferson,WAYMART,Showing search results: 1 records,1,0.001177856301531213,207.25,2021-03-08,193.53401648998823
792,Juniata,ALBION,Showing search results: 2 records,2,0.000946073793755913,327.1,2021-03-08,182.4374408703879
793,Juniata,BENNER TOWNSHIP,Showing search results: 2 records,2,0.0010224948875255625,327.1,2021-03-08,194.38251022494887
794,Juniata,CAMBRIDGE SPRINGS,Showing search results: no results found,0,0.0,327.1,2021-03-08,194.4856766055046
795,Juniata,CAMP HILL,Showing search results: 3 records,3,0.0015136226034308778,327.1,2021-03-08,194.85490413723514
796,Juniata,CHESTER,Showing search results: 1 records,1,0.0009832841691248771,327.1,2021-03-08,197.31737463126842
797,Juniata,COAL TOWNSHIP,Showing search results: 2 records,2,0.0009601536245799327,327.1,2021-03-08,197.85577532405182
